shape,shape_type,object,frame,xmin,xmax,ymin,ymax,points,timestep,area,xcenter,ycenter,height,proj,y,color,color_bremm,color_schumann_urban,color_steiger,color_teuling,color_ziegler,style
"[[365.2, 0.587134617804664], [365.8, 0.587134617804664], [365.8, 0.5303850089243839], [365.2, 0.5303850089243839], [365.2, 0.587134617804664]]",rect,80,1825,895,972,170,447,"[[895, 170], [972, 170], [972, 447], [895, 447], [895, 170]]",365.0,21329,933.5,308.5,0.05674960888028012,0.46929088131500385,0.558759813364524,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[152, 32, 143]",solid
"[[366.2, 0.560442042796308], [366.8, 0.560442042796308], [366.8, 0.5027478930959005], [366.2, 0.5027478930959005], [366.2, 0.560442042796308]]",rect,80,1830,891,969,170,448,"[[891, 170], [969, 170], [969, 448], [891, 448], [891, 170]]",366.0,21684,930.0,309.0,0.057694149700407614,0.4674164637123599,0.5315949679461043,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[119, 41, 128]","[197, 76, 175]","[187, 175, 110]","[152, 32, 142]",solid
"[[367.2, 0.5878118355131885], [367.8, 0.5878118355131885], [367.8, 0.530117685812781], [367.2, 0.530117685812781], [367.2, 0.5878118355131885]]",rect,80,1835,891,969,170,448,"[[891, 170], [969, 170], [969, 448], [891, 448], [891, 170]]",367.0,21684,930.0,309.0,0.057694149700407614,0.4674164637123599,0.5589647606629847,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[119, 41, 128]","[197, 76, 175]","[187, 175, 110]","[152, 32, 142]",solid
"[[368.2, 0.4717625032634937], [368.8, 0.4717625032634937], [368.8, 0.4140683535630861], [368.2, 0.4140683535630861], [368.2, 0.4717625032634937]]",rect,80,1840,891,969,170,448,"[[891, 170], [969, 170], [969, 448], [891, 448], [891, 170]]",368.0,21684,930.0,309.0,0.057694149700407614,0.4674164637123599,0.4429154284132899,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[119, 41, 128]","[197, 76, 175]","[187, 175, 110]","[152, 32, 142]",solid
"[[369.2, 0.4576616223860202], [369.8, 0.4576616223860202], [369.8, 0.39996747268561256], [369.2, 0.39996747268561256], [369.2, 0.4576616223860202]]",rect,80,1845,891,969,170,448,"[[891, 170], [969, 170], [969, 448], [891, 448], [891, 170]]",369.0,21684,930.0,309.0,0.057694149700407614,0.4674164637123599,0.4288145475358164,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[119, 41, 128]","[197, 76, 175]","[187, 175, 110]","[152, 32, 142]",solid
"[[370.2, 0.5584219793243478], [370.8, 0.5584219793243478], [370.8, 0.5003127637987573], [370.2, 0.5003127637987573], [370.2, 0.5584219793243478]]",rect,80,1850,901,979,170,450,"[[901, 170], [979, 170], [979, 450], [901, 450], [901, 170]]",370.0,21840,940.0,310.0,0.0581092155255904,0.47294446627242964,0.5293673715615526,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[121, 42, 128]","[196, 76, 175]","[187, 174, 109]","[151, 32, 145]",solid
"[[371.2, 0.5616720559813201], [371.8, 0.5616720559813201], [371.8, 0.5047175748668152], [371.2, 0.5047175748668152], [371.2, 0.5616720559813201]]",rect,80,1855,898,975,169,447,"[[898, 169], [975, 169], [975, 447], [898, 447], [898, 169]]",371.0,21406,936.5,308.0,0.056954481114504955,0.47089245074807845,0.5331948154240677,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[151, 32, 144]",solid
"[[372.2, 0.6001493663517188], [372.8, 0.6001493663517188], [372.8, 0.5431948852372139], [372.2, 0.5431948852372139], [372.2, 0.6001493663517188]]",rect,80,1860,903,980,169,447,"[[903, 169], [980, 169], [980, 447], [903, 447], [903, 169]]",372.0,21406,941.5,308.0,0.056954481114504955,0.47362093244377196,0.5716721257944664,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[121, 41, 128]","[196, 76, 176]","[188, 174, 108]","[150, 32, 144]",solid
"[[373.2, 0.5819592061893226], [373.8, 0.5819592061893226], [373.8, 0.5250047250748178], [373.2, 0.5250047250748178], [373.2, 0.5819592061893226]]",rect,80,1865,912,989,169,447,"[[912, 169], [989, 169], [989, 447], [912, 447], [912, 169]]",373.0,21406,950.5,308.0,0.056954481114504955,0.47853219949602027,0.5534819656320702,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 129]","[122, 41, 128]","[196, 76, 176]","[188, 174, 108]","[149, 32, 146]",solid
"[[374.2, 0.6371345819601133], [374.8, 0.6371345819601133], [374.8, 0.5801801008456084], [374.2, 0.5801801008456084], [374.2, 0.6371345819601133]]",rect,80,1870,909,986,169,447,"[[909, 169], [986, 169], [986, 447], [909, 447], [909, 169]]",374.0,21406,947.5,308.0,0.056954481114504955,0.47689511047860417,0.6086573414028609,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 129]","[122, 41, 128]","[196, 76, 176]","[188, 174, 108]","[149, 32, 146]",solid
"[[375.2, 0.6022710110479866], [375.8, 0.6022710110479866], [375.8, 0.5455214021677065], [375.2, 0.5455214021677065], [375.2, 0.6022710110479866]]",rect,80,1875,905,982,169,446,"[[905, 169], [982, 169], [982, 446], [905, 446], [905, 169]]",375.0,21329,943.5,307.5,0.05674960888028012,0.4746768055377079,0.5738962066078466,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 128]","[121, 41, 128]","[196, 75, 176]","[188, 174, 108]","[150, 31, 145]",solid
"[[376.2, 0.5823157326722594], [376.8, 0.5823157326722594], [376.8, 0.5253612515577546], [376.2, 0.5253612515577546], [376.2, 0.5823157326722594]]",rect,80,1880,909,986,169,447,"[[909, 169], [986, 169], [986, 447], [909, 447], [909, 169]]",376.0,21406,947.5,308.0,0.056954481114504955,0.47689511047860417,0.553838492115007,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 129]","[122, 41, 128]","[196, 76, 176]","[188, 174, 108]","[149, 32, 146]",solid
"[[377.2, 0.5744975510160274], [377.8, 0.5744975510160274], [377.8, 0.5177479421357473], [377.2, 0.5177479421357473], [377.2, 0.5744975510160274]]",rect,80,1885,897,974,169,446,"[[897, 169], [974, 169], [974, 446], [897, 446], [897, 169]]",377.0,21329,935.5,307.5,0.05674960888028012,0.47031123482459836,0.5461227465758873,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[120, 41, 128]","[197, 75, 175]","[188, 175, 109]","[151, 31, 143]",solid
"[[378.2, 0.5798090275820881], [378.8, 0.5798090275820881], [378.8, 0.5232642909360329], [378.2, 0.5232642909360329], [378.2, 0.5798090275820881]]",rect,80,1890,900,977,168,444,"[[900, 168], [977, 168], [977, 444], [900, 444], [900, 168]]",378.0,21252,938.5,306.0,0.05654473664605528,0.4718417650889902,0.5515366592590605,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 128]","[120, 40, 128]","[196, 75, 175]","[188, 175, 109]","[151, 31, 143]",solid
"[[379.2, 0.5898586868014446], [379.8, 0.5898586868014446], [379.8, 0.5329042056869397], [379.2, 0.5329042056869397], [379.2, 0.5898586868014446]]",rect,80,1895,907,984,169,447,"[[907, 169], [984, 169], [984, 447], [907, 447], [907, 169]]",379.0,21406,945.5,308.0,0.056954481114504955,0.47580371780032676,0.5613814462441922,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[121, 41, 128]","[196, 76, 176]","[188, 174, 108]","[150, 32, 145]",solid
"[[380.2, 0.5987247393315269], [380.8, 0.5987247393315269], [380.8, 0.542712138358783], [380.2, 0.542712138358783], [380.2, 0.5987247393315269]]",rect,80,1900,902,978,168,445,"[[902, 168], [978, 168], [978, 445], [902, 445], [902, 168]]",380.0,21052,940.0,306.5,0.05601260097274401,0.4726958291820396,0.5707184388451549,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 128]","[121, 41, 128]","[196, 75, 176]","[188, 175, 108]","[150, 31, 144]",solid
"[[381.2, 0.5830634330680473], [381.8, 0.5830634330680473], [381.8, 0.5261089519535425], [381.2, 0.5261089519535425], [381.2, 0.5830634330680473]]",rect,80,1905,893,970,169,447,"[[893, 169], [970, 169], [970, 447], [893, 447], [893, 169]]",381.0,21406,931.5,308.0,0.056954481114504955,0.468163969052385,0.5545861925107949,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[119, 41, 128]","[197, 76, 175]","[187, 175, 110]","[152, 32, 142]",solid
"[[382.2, 0.5877406447863344], [382.8, 0.5877406447863344], [382.8, 0.5317280438135904], [382.2, 0.5317280438135904], [382.2, 0.5877406447863344]]",rect,80,1910,902,978,168,445,"[[902, 168], [978, 168], [978, 445], [902, 445], [902, 168]]",382.0,21052,940.0,306.5,0.05601260097274401,0.4726958291820396,0.5597343442999624,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 128]","[121, 41, 128]","[196, 75, 176]","[188, 175, 108]","[150, 31, 144]",solid
"[[383.2, 0.6016782743308401], [383.8, 0.6016782743308401], [383.8, 0.5447237932163352], [383.2, 0.5447237932163352], [383.2, 0.6016782743308401]]",rect,80,1915,907,984,169,447,"[[907, 169], [984, 169], [984, 447], [907, 447], [907, 169]]",383.0,21406,945.5,308.0,0.056954481114504955,0.47580371780032676,0.5732010337735877,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[121, 41, 128]","[196, 76, 176]","[188, 174, 108]","[150, 32, 145]",solid
"[[384.2, 0.6232048270774249], [384.8, 0.6232048270774249], [384.8, 0.5655106773770173], [384.2, 0.5655106773770173], [384.2, 0.6232048270774249]]",rect,80,1920,896,974,170,448,"[[896, 170], [974, 170], [974, 448], [896, 448], [896, 170]]",384.0,21684,935.0,309.0,0.057694149700407614,0.4701449454080533,0.5943577522272211,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[152, 32, 143]",solid
"[[385.2, 0.6237534396394272], [385.8, 0.6237534396394272], [385.8, 0.5667989585249223], [385.2, 0.5667989585249223], [385.2, 0.6237534396394272]]",rect,80,1925,898,975,169,447,"[[898, 169], [975, 169], [975, 447], [898, 447], [898, 169]]",385.0,21406,936.5,308.0,0.056954481114504955,0.47089245074807845,0.5952761990821748,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[151, 32, 144]",solid
"[[386.2, 0.5679153477425709], [386.8, 0.5679153477425709], [386.8, 0.5109608666280661], [386.2, 0.5109608666280661], [386.2, 0.5679153477425709]]",rect,80,1930,903,980,169,447,"[[903, 169], [980, 169], [980, 447], [903, 447], [903, 169]]",386.0,21406,941.5,308.0,0.056954481114504955,0.47362093244377196,0.5394381071853185,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[121, 41, 128]","[196, 76, 176]","[188, 174, 108]","[150, 32, 144]",solid
"[[387.2, 0.5182751203163163], [387.8, 0.5182751203163163], [387.8, 0.4611157669675865], [387.2, 0.4611157669675865], [387.2, 0.5182751203163163]]",rect,80,1935,895,972,170,449,"[[895, 170], [972, 170], [972, 449], [895, 449], [895, 170]]",387.0,21483,933.5,309.5,0.05715935334872979,0.4693619204836868,0.4896954436419514,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[152, 32, 143]",solid
"[[388.2, 0.5783691423876335], [388.8, 0.5783691423876335], [388.8, 0.5212097890389037], [388.2, 0.5212097890389037], [388.2, 0.5783691423876335]]",rect,80,1940,905,982,169,448,"[[905, 169], [982, 169], [982, 448], [905, 448], [905, 169]]",388.0,21483,943.5,308.5,0.05715935334872979,0.4747478447063908,0.5497894657132686,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[121, 41, 128]","[196, 76, 176]","[188, 174, 108]","[150, 32, 145]",solid
"[[389.2, 0.5201757495441681], [389.8, 0.5201757495441681], [389.8, 0.4632212684296632], [389.2, 0.4632212684296632], [389.2, 0.5201757495441681]]",rect,80,1945,893,970,169,447,"[[893, 169], [970, 169], [970, 447], [893, 447], [893, 169]]",389.0,21406,931.5,308.0,0.056954481114504955,0.468163969052385,0.4916985089869157,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[119, 41, 128]","[197, 76, 175]","[187, 175, 110]","[152, 32, 142]",solid
"[[390.2, 0.5273800881542947], [390.8, 0.5273800881542947], [390.8, 0.4696859384538871], [390.2, 0.4696859384538871], [390.2, 0.5273800881542947]]",rect,80,1950,896,974,170,448,"[[896, 170], [974, 170], [974, 448], [896, 448], [896, 170]]",390.0,21684,935.0,309.0,0.057694149700407614,0.4701449454080533,0.49853301330409094,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[152, 32, 143]",solid
"[[391.2, 0.49767004704266504], [391.8, 0.49767004704266504], [391.8, 0.4399758973422574], [391.2, 0.4399758973422574], [391.2, 0.49767004704266504]]",rect,80,1955,896,974,170,448,"[[896, 170], [974, 170], [974, 448], [896, 448], [896, 170]]",391.0,21684,935.0,309.0,0.057694149700407614,0.4701449454080533,0.4688229721924612,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[152, 32, 143]",solid
"[[392.2, 0.6029513829662673], [392.8, 0.6029513829662673], [392.8, 0.5452572332658597], [392.2, 0.5452572332658597], [392.2, 0.6029513829662673]]",rect,80,1960,896,974,170,448,"[[896, 170], [974, 170], [974, 448], [896, 448], [896, 170]]",392.0,21684,935.0,309.0,0.057694149700407614,0.4701449454080533,0.5741043081160635,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[152, 32, 143]",solid
"[[393.2, 0.5127813117599629], [393.8, 0.5127813117599629], [393.8, 0.4550871620595553], [393.2, 0.4550871620595553], [393.2, 0.5127813117599629]]",rect,80,1965,896,974,170,448,"[[896, 170], [974, 170], [974, 448], [896, 448], [896, 170]]",393.0,21684,935.0,309.0,0.057694149700407614,0.4701449454080533,0.4839342369097591,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[207, 95, 127]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[152, 32, 143]",solid
"[[394.2, 0.5166089548034714], [394.8, 0.5166089548034714], [394.8, 0.4596544736889664], [394.2, 0.4596544736889664], [394.2, 0.5166089548034714]]",rect,80,1970,898,975,169,447,"[[898, 169], [975, 169], [975, 447], [898, 447], [898, 169]]",394.0,21406,936.5,308.0,0.056954481114504955,0.47089245074807845,0.4881317142462189,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[151, 32, 144]",solid
"[[395.2, 0.5631789059468797], [395.8, 0.5631789059468797], [395.8, 0.5062244248323748], [395.2, 0.5062244248323748], [395.2, 0.5631789059468797]]",rect,80,1975,898,975,169,447,"[[898, 169], [975, 169], [975, 447], [898, 447], [898, 169]]",395.0,21406,936.5,308.0,0.056954481114504955,0.47089245074807845,0.5347016653896273,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[151, 32, 144]",solid
"[[396.2, 0.48240849438559685], [396.8, 0.48240849438559685], [396.8, 0.4254540132710919], [396.2, 0.4254540132710919], [396.2, 0.48240849438559685]]",rect,80,1980,898,975,169,447,"[[898, 169], [975, 169], [975, 447], [898, 447], [898, 169]]",396.0,21406,936.5,308.0,0.056954481114504955,0.47089245074807845,0.45393125382834437,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[151, 32, 144]",solid
"[[397.2, 0.5751158869168245], [397.8, 0.5751158869168245], [397.8, 0.5181614058023196], [397.2, 0.5181614058023196], [397.2, 0.5751158869168245]]",rect,80,1985,898,975,169,447,"[[898, 169], [975, 169], [975, 447], [898, 447], [898, 169]]",397.0,21406,936.5,308.0,0.056954481114504955,0.47089245074807845,0.546638646359572,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[151, 32, 144]",solid
"[[398.2, 0.5284185066754452], [398.8, 0.5284185066754452], [398.8, 0.4714640255609403], [398.2, 0.4714640255609403], [398.2, 0.5284185066754452]]",rect,80,1990,898,975,169,447,"[[898, 169], [975, 169], [975, 447], [898, 447], [898, 169]]",398.0,21406,936.5,308.0,0.056954481114504955,0.47089245074807845,0.4999412661181928,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[206, 95, 128]","[120, 41, 128]","[197, 76, 175]","[188, 175, 109]","[151, 32, 144]",solid
"[[341, 1.0], [341.2, 1.017097519183491], [341.8, 1.017097519183491], [341.8, 0.982902480816509], [341.2, 0.982902480816509], [341, 1.0]]",rect,83,1705,1884,1920,161,518,"[[1884, 161], [1920, 161], [1920, 518], [1884, 518], [1884, 161]]",341.0,12852,1902.0,339.5,0.034195038366982046,1.0,1.0,"(0.12156862745098039, 0.47058823529411764, 0.7058823529411765, 1.0)","[154, 107, 228]","[248, 49, 128]","[57, 85, 250]","[220, 103, 14]","[7, 38, 189]",solid
"[[384.2, 0.9876859990126103], [384.8, 0.9876859990126103], [385, 0.9564522956676055], [384.8, 0.9252185923226006], [384.2, 0.9252185923226006], [384.2, 0.9876859990126103]]",rect,83,1920,1789,1880,116,374,"[[1789, 116], [1880, 116], [1880, 374], [1789, 374], [1789, 116]]",384.0,23478,1834.5,245.0,0.062467406690009684,0.9564522956676055,0.9564522956676055,"(0.12156862745098039, 0.47058823529411764, 0.7058823529411765, 1.0)","[179, 95, 221]","[239, 24, 128]","[69, 65, 247]","[235, 120, 14]","[10, 18, 219]",solid
"[[342.2, 1.0283098598109257], [342.8, 1.0283098598109257], [342.8, 0.9246471699715243], [342.2, 0.9246471699715243], [342.2, 1.0283098598109257]]",rect,83,1710,1803,1920,153,486,"[[1803, 153], [1920, 153], [1920, 486], [1803, 486], [1803, 153]]",342.0,38961,1861.5,319.5,0.10366268983940145,0.9764785148912251,0.9764785148912251,"(0.12156862745098039, 0.47058823529411764, 0.7058823529411765, 1.0)","[162, 104, 223]","[242, 44, 128]","[70, 81, 247]","[222, 109, 17]","[10, 34, 199]",solid
"[[343.2, 1.1494530969384014], [343.8, 1.1494530969384014], [343.8, 1.0476582033123225], [343.2, 1.0476582033123225], [343.2, 1.1494530969384014]]",rect,83,1715,1772,1889,151,478,"[[1772, 151], [1889, 151], [1889, 478], [1772, 478], [1772, 151]]",343.0,38259,1830.5,314.5,0.10179489362607891,0.959206732534511,1.098555650125362,"(0.12156862745098039, 0.47058823529411764, 0.7058823529411765, 1.0)","[165, 103, 220]","[238, 43, 128]","[79, 80, 245]","[222, 112, 19]","[13, 33, 203]",solid
"[[344.2, 1.1127886906707813], [344.8, 1.1127886906707813], [344.8, 1.0109937970447025], [344.2, 1.0109937970447025], [344.2, 1.1127886906707813]]",rect,83,1720,1772,1889,151,478,"[[1772, 151], [1889, 151], [1889, 478], [1772, 478], [1772, 151]]",344.0,38259,1830.5,314.5,0.10179489362607891,0.959206732534511,1.061891243857742,"(0.12156862745098039, 0.47058823529411764, 0.7058823529411765, 1.0)","[165, 103, 220]","[238, 43, 128]","[79, 80, 245]","[222, 112, 19]","[13, 33, 203]",solid
"[[345.2, 1.100021745588517], [345.8, 1.100021745588517], [345.8, 0.9982268519624382], [345.2, 0.9982268519624382], [345.2, 1.100021745588517]]",rect,83,1725,1772,1889,151,478,"[[1772, 151], [1889, 151], [1889, 478], [1772, 478], [1772, 151]]",345.0,38259,1830.5,314.5,0.10179489362607891,0.959206732534511,1.0491242987754776,"(0.12156862745098039, 0.47058823529411764, 0.7058823529411765, 1.0)","[165, 103, 220]","[238, 43, 128]","[79, 80, 245]","[222, 112, 19]","[13, 33, 203]",solid
