shape,shape_type,object,frame,xmin,xmax,ymin,ymax,points,timestep,area,xcenter,ycenter,height,proj,y,color,color_bremm,color_schumann_urban,color_steiger,color_teuling,color_ziegler,style
"[[50.2, 0.6022384179776309], [50.8, 0.6022384179776309], [50.8, 0.5751640362545521], [50.2, 0.5751640362545521], [50.2, 0.6022384179776309]]",rect,16,250,1112,1152,101,259,"[[1112, 101], [1152, 101], [1152, 259], [1112, 259], [1112, 101]]",50.0,6320,1132.0,180.0,0.02707438172307877,0.5887012271160915,0.5887012271160915,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 147]","[145, 4, 128]","[177, 32, 195]","[222, 180, 80]","[106, 3, 144]",solid
"[[51.2, 0.6022384179776309], [51.8, 0.6022384179776309], [51.8, 0.5751640362545521], [51.2, 0.5751640362545521], [51.2, 0.6022384179776309]]",rect,16,255,1112,1152,101,259,"[[1112, 101], [1152, 101], [1152, 259], [1112, 259], [1112, 101]]",51.0,6320,1132.0,180.0,0.02707438172307877,0.5887012271160915,0.5887012271160915,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 147]","[145, 4, 128]","[177, 32, 195]","[222, 180, 80]","[106, 3, 144]",solid
"[[52.2, 0.603966208874245], [52.8, 0.603966208874245], [52.8, 0.5762149676080892], [52.2, 0.5762149676080892], [52.2, 0.603966208874245]]",rect,16,260,1114,1155,101,259,"[[1114, 101], [1155, 101], [1155, 259], [1114, 259], [1114, 101]]",52.0,6478,1134.5,180.0,0.02775124126615574,0.5900905882411671,0.5900905882411671,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[53.2, 0.603966208874245], [53.8, 0.603966208874245], [53.8, 0.5762149676080892], [53.2, 0.5762149676080892], [53.2, 0.603966208874245]]",rect,16,265,1114,1155,101,259,"[[1114, 101], [1155, 101], [1155, 259], [1114, 259], [1114, 101]]",53.0,6478,1134.5,180.0,0.02775124126615574,0.5900905882411671,0.5900905882411671,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[54.2, 0.6044613957777518], [54.8, 0.6044613957777518], [54.8, 0.5773870140546731], [54.2, 0.5773870140546731], [54.2, 0.6044613957777518]]",rect,16,270,1116,1156,101,259,"[[1116, 101], [1156, 101], [1156, 259], [1116, 259], [1116, 101]]",54.0,6320,1136.0,180.0,0.02707438172307877,0.5909242049162124,0.5909242049162124,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[55.2, 0.6108750734846587], [55.8, 0.6108750734846587], [55.8, 0.58380069176158], [55.2, 0.58380069176158], [55.2, 0.6108750734846587]]",rect,16,275,1116,1156,101,259,"[[1116, 101], [1156, 101], [1156, 259], [1116, 259], [1116, 101]]",55.0,6320,1136.0,180.0,0.02707438172307877,0.5909242049162124,0.5973378826231194,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[56.2, 0.6275432152392182], [56.8, 0.6275432152392182], [56.8, 0.6004688335161394], [56.2, 0.6004688335161394], [56.2, 0.6275432152392182]]",rect,16,280,1118,1158,101,259,"[[1118, 101], [1158, 101], [1158, 259], [1118, 259], [1118, 101]]",56.0,6320,1138.0,180.0,0.02707438172307877,0.592035693816273,0.6140060243776788,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[57.2, 0.607457055397937], [57.8, 0.607457055397937], [57.8, 0.5803826736748583], [57.2, 0.5803826736748583], [57.2, 0.607457055397937]]",rect,16,285,1118,1158,101,259,"[[1118, 101], [1158, 101], [1158, 259], [1118, 259], [1118, 101]]",57.0,6320,1138.0,180.0,0.02707438172307877,0.592035693816273,0.5939198645363977,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[58.2, 0.6006268471519434], [58.8, 0.6006268471519434], [58.8, 0.5735524654288646], [58.2, 0.5735524654288646], [58.2, 0.6006268471519434]]",rect,16,290,1118,1158,101,259,"[[1118, 101], [1158, 101], [1158, 259], [1118, 259], [1118, 101]]",58.0,6320,1138.0,180.0,0.02707438172307877,0.592035693816273,0.587089656290404,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[59.2, 0.5855694736693818], [59.8, 0.5855694736693818], [59.8, 0.5584950919463031], [59.2, 0.5584950919463031], [59.2, 0.5855694736693818]]",rect,16,295,1118,1158,101,259,"[[1118, 101], [1158, 101], [1158, 259], [1118, 259], [1118, 101]]",59.0,6320,1138.0,180.0,0.02707438172307877,0.592035693816273,0.5720322828078425,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[60.2, 0.5925081812134825], [60.8, 0.5925081812134825], [60.8, 0.5654337994904037], [60.2, 0.5654337994904037], [60.2, 0.5925081812134825]]",rect,16,300,1113,1153,101,259,"[[1113, 101], [1153, 101], [1153, 259], [1113, 259], [1113, 101]]",60.0,6320,1133.0,180.0,0.02707438172307877,0.5892569715661218,0.5789709903519431,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[61.2, 0.5989750563021132], [61.8, 0.5989750563021132], [61.8, 0.5719006745790345], [61.2, 0.5719006745790345], [61.2, 0.5989750563021132]]",rect,16,305,1115,1155,101,259,"[[1115, 101], [1155, 101], [1155, 259], [1115, 259], [1115, 101]]",61.0,6320,1135.0,180.0,0.02707438172307877,0.5903684604661823,0.5854378654405739,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[62.2, 0.6032753538644776], [62.8, 0.6032753538644776], [62.8, 0.5755241125983218], [62.2, 0.5755241125983218], [62.2, 0.6032753538644776]]",rect,16,310,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",62.0,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5893997332313997,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[63.2, 0.6050776977743055], [63.8, 0.6050776977743055], [63.8, 0.5773264565081497], [63.2, 0.5773264565081497], [63.2, 0.6050776977743055]]",rect,16,315,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",63.0,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[64.2, 0.6050776977743055], [64.8, 0.6050776977743055], [64.8, 0.5773264565081497], [64.2, 0.5773264565081497], [64.2, 0.6050776977743055]]",rect,16,320,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",64.0,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[65.2, 0.6050776977743055], [65.8, 0.6050776977743055], [65.8, 0.5773264565081497], [65.2, 0.5773264565081497], [65.2, 0.6050776977743055]]",rect,16,325,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",65.0,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[66.2, 0.6050776977743055], [66.8, 0.6050776977743055], [66.8, 0.5773264565081497], [66.2, 0.5773264565081497], [66.2, 0.6050776977743055]]",rect,16,330,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",66.0,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[67.2, 0.6050776977743055], [67.8, 0.6050776977743055], [67.8, 0.5773264565081497], [67.2, 0.5773264565081497], [67.2, 0.6050776977743055]]",rect,16,335,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",67.0,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[68.2, 0.6050776977743055], [68.8, 0.6050776977743055], [68.8, 0.5773264565081497], [68.2, 0.5773264565081497], [68.2, 0.6050776977743055]]",rect,16,340,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",68.0,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[69.2, 0.6050776977743055], [69.8, 0.6050776977743055], [69.8, 0.5773264565081497], [69.2, 0.5773264565081497], [69.2, 0.6050776977743055]]",rect,16,345,1116,1157,101,259,"[[1116, 101], [1157, 101], [1157, 259], [1116, 259], [1116, 101]]",69.0,6478,1136.5,180.0,0.02775124126615574,0.5912020771412276,0.5912020771412276,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[105, 3, 145]",solid
"[[70.2, 0.6049017437646097], [70.8, 0.6049017437646097], [70.8, 0.5779987188878796], [70.2, 0.5779987188878796], [70.2, 0.6049017437646097]]",rect,16,350,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",70.0,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5914502313262446,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[71.2, 0.6055338019564738], [71.8, 0.6055338019564738], [71.8, 0.5786307770797436], [71.2, 0.5786307770797436], [71.2, 0.6055338019564738]]",rect,16,355,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",71.0,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[72.2, 0.6055338019564738], [72.8, 0.6055338019564738], [72.8, 0.5786307770797436], [72.2, 0.5786307770797436], [72.2, 0.6055338019564738]]",rect,16,360,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",72.0,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[73.2, 0.6055338019564738], [73.8, 0.6055338019564738], [73.8, 0.5786307770797436], [73.2, 0.5786307770797436], [73.2, 0.6055338019564738]]",rect,16,365,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",73.0,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[74.2, 0.6055338019564738], [74.8, 0.6055338019564738], [74.8, 0.5786307770797436], [74.2, 0.5786307770797436], [74.2, 0.6055338019564738]]",rect,16,370,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",74.0,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[75.2, 0.6055338019564738], [75.8, 0.6055338019564738], [75.8, 0.5786307770797436], [75.2, 0.5786307770797436], [75.2, 0.6055338019564738]]",rect,16,375,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",75.0,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[76.2, 0.6055338019564738], [76.8, 0.6055338019564738], [76.8, 0.5786307770797436], [76.2, 0.5786307770797436], [76.2, 0.6055338019564738]]",rect,16,380,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",76.0,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[77.2, 0.6055338019564738], [77.8, 0.6055338019564738], [77.8, 0.5786307770797436], [77.2, 0.5786307770797436], [77.2, 0.6055338019564738]]",rect,16,385,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",77.0,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[78.2, 0.6055338019564738], [78.8, 0.6055338019564738], [78.8, 0.5786307770797436], [78.2, 0.5786307770797436], [78.2, 0.6055338019564738]]",rect,16,390,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",78.0,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[79.2, 0.6055338019564738], [79.8, 0.6055338019564738], [79.8, 0.5786307770797436], [79.2, 0.5786307770797436], [79.2, 0.6055338019564738]]",rect,16,395,1118,1158,101,258,"[[1118, 101], [1158, 101], [1158, 258], [1118, 258], [1118, 101]]",79.0,6280,1138.0,179.5,0.02690302487673017,0.5920822895181087,0.5920822895181087,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[146, 4, 128]","[176, 31, 195]","[222, 180, 79]","[105, 2, 144]",solid
"[[80.2, 0.6045219533242753], [80.8, 0.6045219533242753], [80.8, 0.5767707120581195], [80.2, 0.5767707120581195], [80.2, 0.6045219533242753]]",rect,16,400,1115,1156,101,259,"[[1115, 101], [1156, 101], [1156, 259], [1115, 259], [1115, 101]]",80.0,6478,1135.5,180.0,0.02775124126615574,0.5906463326911974,0.5906463326911974,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[81.2, 0.6045219533242753], [81.8, 0.6045219533242753], [81.8, 0.5767707120581195], [81.2, 0.5767707120581195], [81.2, 0.6045219533242753]]",rect,16,405,1115,1156,101,259,"[[1115, 101], [1156, 101], [1156, 259], [1115, 259], [1115, 101]]",81.0,6478,1135.5,180.0,0.02775124126615574,0.5906463326911974,0.5906463326911974,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[82.2, 0.6045219533242753], [82.8, 0.6045219533242753], [82.8, 0.5767707120581195], [82.2, 0.5767707120581195], [82.2, 0.6045219533242753]]",rect,16,410,1115,1156,101,259,"[[1115, 101], [1156, 101], [1156, 259], [1115, 259], [1115, 101]]",82.0,6478,1135.5,180.0,0.02775124126615574,0.5906463326911974,0.5906463326911974,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[83.2, 0.6045219533242753], [83.8, 0.6045219533242753], [83.8, 0.5767707120581195], [83.2, 0.5767707120581195], [83.2, 0.6045219533242753]]",rect,16,415,1115,1156,101,259,"[[1115, 101], [1156, 101], [1156, 259], [1115, 259], [1115, 101]]",83.0,6478,1135.5,180.0,0.02775124126615574,0.5906463326911974,0.5906463326911974,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[84.2, 0.6045219533242753], [84.8, 0.6045219533242753], [84.8, 0.5767707120581195], [84.2, 0.5767707120581195], [84.2, 0.6045219533242753]]",rect,16,420,1115,1156,101,259,"[[1115, 101], [1156, 101], [1156, 259], [1115, 259], [1115, 101]]",84.0,6478,1135.5,180.0,0.02775124126615574,0.5906463326911974,0.5906463326911974,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 148]","[146, 4, 128]","[176, 32, 195]","[222, 180, 79]","[106, 3, 145]",solid
"[[85.2, 0.6084447983316349], [85.8, 0.6084447983316349], [85.8, 0.5813704166085562], [85.2, 0.5813704166085562], [85.2, 0.6084447983316349]]",rect,16,425,1123,1163,100,258,"[[1123, 100], [1163, 100], [1163, 258], [1123, 258], [1123, 100]]",85.0,6320,1143.0,179.0,0.02707438172307877,0.5949076074700955,0.5949076074700955,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 149]","[147, 4, 128]","[175, 31, 196]","[222, 179, 78]","[104, 2, 145]",solid
"[[86.2, 0.6084447983316349], [86.8, 0.6084447983316349], [86.8, 0.5813704166085562], [86.2, 0.5813704166085562], [86.2, 0.6084447983316349]]",rect,16,430,1123,1163,100,258,"[[1123, 100], [1163, 100], [1163, 258], [1123, 258], [1123, 100]]",86.0,6320,1143.0,179.0,0.02707438172307877,0.5949076074700955,0.5949076074700955,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 149]","[147, 4, 128]","[175, 31, 196]","[222, 179, 78]","[104, 2, 145]",solid
"[[87.2, 0.6096168447782188], [87.8, 0.6096168447782188], [87.8, 0.581865603512063], [87.2, 0.581865603512063], [87.2, 0.6096168447782188]]",rect,16,435,1124,1165,100,258,"[[1124, 100], [1165, 100], [1165, 258], [1124, 258], [1124, 100]]",87.0,6478,1144.5,179.0,0.02775124126615574,0.5957412241451409,0.5957412241451409,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 149]","[147, 4, 128]","[175, 31, 196]","[222, 179, 78]","[104, 2, 145]",solid
"[[88.2, 0.6084447983316349], [88.8, 0.6084447983316349], [88.8, 0.5813704166085562], [88.2, 0.5813704166085562], [88.2, 0.6084447983316349]]",rect,16,440,1123,1163,100,258,"[[1123, 100], [1163, 100], [1163, 258], [1123, 258], [1123, 100]]",88.0,6320,1143.0,179.0,0.02707438172307877,0.5949076074700955,0.5949076074700955,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 149]","[147, 4, 128]","[175, 31, 196]","[222, 179, 78]","[104, 2, 145]",solid
"[[89.2, 0.6084447983316349], [89.8, 0.6084447983316349], [89.8, 0.5813704166085562], [89.2, 0.5813704166085562], [89.2, 0.6084447983316349]]",rect,16,445,1123,1163,100,258,"[[1123, 100], [1163, 100], [1163, 258], [1123, 258], [1123, 100]]",89.0,6320,1143.0,179.0,0.02707438172307877,0.5949076074700955,0.5949076074700955,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 149]","[147, 4, 128]","[175, 31, 196]","[222, 179, 78]","[104, 2, 145]",solid
"[[90.2, 0.6072594508925085], [90.8, 0.6072594508925085], [90.8, 0.5796838503938601], [90.2, 0.5796838503938601], [90.2, 0.6072594508925085]]",rect,16,450,1120,1161,101,258,"[[1120, 101], [1161, 101], [1161, 258], [1120, 258], [1120, 101]]",90.0,6437,1140.5,179.5,0.027575600498648423,0.5934716506431843,0.5934716506431843,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
"[[91.2, 0.6077567797565946], [91.8, 0.6077567797565946], [91.8, 0.5808537548798645], [91.2, 0.5808537548798645], [91.2, 0.6077567797565946]]",rect,16,455,1122,1162,101,258,"[[1122, 101], [1162, 101], [1162, 258], [1122, 258], [1122, 101]]",91.0,6280,1142.0,179.5,0.02690302487673017,0.5943052673182295,0.5943052673182295,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
"[[92.2, 0.6077567797565946], [92.8, 0.6077567797565946], [92.8, 0.5808537548798645], [92.2, 0.5808537548798645], [92.2, 0.6077567797565946]]",rect,16,460,1122,1162,101,258,"[[1122, 101], [1162, 101], [1162, 258], [1122, 258], [1122, 101]]",92.0,6280,1142.0,179.5,0.02690302487673017,0.5943052673182295,0.5943052673182295,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 148]","[147, 4, 128]","[176, 31, 196]","[222, 180, 79]","[104, 2, 145]",solid
